letter,thumb,index,middle,ring,little
B,0.16563857449578911,0.9405819224885839,0.9853339751671324,0.9935436472356538,1.0
B,0.1518967910071714,0.8866305535746517,0.9117370949146658,0.9965207173206686,0.8346451463210212
B,0.1294938647098321,0.8685328950138111,0.9022995858347854,1.0,0.9152879254415923
B,0.10371492385249191,0.7912115087216065,0.9597002852821777,0.951638734491286,1.0
B,0.07537774120375994,0.9175320262131151,0.9199506946968604,1.0,0.8923763574090439
B,0.12232172206162714,0.9486317207773232,0.9149287298525086,0.8642853108359577,0.9155271994318647
B,0.18589053998878177,0.8178787760471152,0.9106375739317502,0.8439903348048662,0.9956037303139874
B,0.0,0.8552862522182729,0.9301769500051617,1.0,0.894739979114161
B,0.055584037864544134,1.0,0.7841588879667005,0.7240955234703934,0.9352011560042666
B,0.05983566205179111,0.818301374629543,0.9566685157839483,0.9195040571016959,0.8548737095410618
B,0.0,0.9697965862624116,0.9520160942366929,0.8920659308976494,1.0
B,0.014393218693907792,0.7779579863260209,0.8446473544095005,0.8963531186915602,0.9194671559458154
B,0.08070111537149362,0.9281644317211437,0.7998768460647645,1.0,0.8934279057285945
B,0.18938366652705022,0.9274180277102163,0.9365402575323027,0.9455813824185764,0.9358166848013852
B,0.15141782078940352,1.0,0.9157216935761177,0.956720300607081,0.8928211444570219
B,0.21520937723595784,0.8458886158352584,1.0,0.8967873639484526,0.7855379918305562
B,0.11024835319286315,0.8455158674020096,0.967251483919098,0.8477900816558087,0.8643053253428177
B,0.0,0.8638154944600739,0.7060896538696835,0.7732877741211421,0.9608331724915438
B,0.16286401269206657,0.9340366049427972,0.822641908549663,0.8961830915086416,0.8997117968727546
B,0.0073308248645965884,1.0,0.9701889832460537,0.8823228660936269,0.9021508671195625
B,0.1166706246358042,0.7366612105260568,0.8802258093983523,0.8454412601601762,0.8198703992084068
B,0.07751197656912362,1.0,0.9512674289013608,0.8543056808173762,0.9458066225084927
B,0.21194843492688017,0.9739706946330215,0.904770429593614,0.8482450577835541,0.9558578650890872
B,0.13147883083373996,0.9716154576022186,0.9508137441345575,0.9839642172255468,0.8571811830751546
B,0.20539152525074605,0.915807968375392,1.0,0.8448649745528346,1.0
B,0.11583286267701183,0.8478865597108441,0.8612891332756543,0.8743722153444544,0.9339332757121533
B,0.14182683904284,0.8541039996849137,0.8980516326191214,1.0,1.0
B,0.13490589357392258,0.903040278253456,0.909602506137461,0.9490814378184333,0.8181765947841275
B,0.07940987700613239,0.7665132740897929,0.9319378498084223,0.9517756751762193,0.8613450830160501
B,0.22591894106320262,0.8019387469598127,0.7828500095832144,0.9179561454847978,0.9837678642089724
B,0.2347142153166295,0.8632892589704848,0.9862944666745037,0.8969193224399434,0.8861898160047345
B,0.1706927949989338,0.9521858302730736,0.7738886274412601,1.0,1.0
B,0.04995498387923765,0.9316642826749928,0.9395224149026191,0.9208539012659126,0.8559755876923664
B,0.04627013056495588,0.8979556743206843,0.9938183215407492,0.9434880123675546,0.8703508534331116
B,0.1617358968518676,0.672116590349594,0.9919012560297683,0.760822897697752,0.8710047246877495
B,0.010426408429908496,0.7964254819423275,0.9928661429902815,0.8625839038950487,0.9277203105384573
B,0.09624635368966528,0.9381632661778497,0.9061457512848204,0.7973606220649144,0.9797013455557713
B,0.060499473347095004,0.77547344810722,0.865750787122727,1.0,0.9680177393690794
B,0.07210782924737127,0.8720593836545257,0.8742691959026094,1.0,0.9305548361785243
B,0.13440333177528557,0.9824226763225474,0.9191031327221211,0.8792766283343437,0.8842920120732017
B,0.09427189924687489,0.8970222210792127,0.9582103634909584,0.9041556708645839,0.9586112061772464
B,0.09354267359131342,0.9062908152252873,0.7401439452374314,0.9733062139761985,0.9277190780718394
B,0.17984080878877218,0.6682995697445049,1.0,0.8888328297475862,0.9886546253390014
B,0.016807525829957537,0.9490219124050056,0.8157267549461076,0.8500984831443357,1.0
B,0.08474540793893227,0.9173946298543778,0.9696054184551004,0.9396545510378084,0.9120335124114861
B,0.12919688019729803,1.0,0.8953904962373131,0.9160879237371974,0.984052351680609
B,0.1884420746366387,0.9949624244448304,0.9510984177623348,0.8085596069815614,1.0
B,0.008292368558504959,0.9242108372191227,0.8396579319984514,0.8948689322725606,0.9263009928242785
B,0.12570857723602186,0.9337536603388228,1.0,0.9362827441211184,0.8804674691767481
B,0.1771269734630686,0.9951576391139713,0.8017913747890406,0.9477920055879887,0.9560938193848719
B,0.07619491973120066,1.0,0.8879955530373979,0.9100461162777234,0.8861542540572904
B,0.10124632380651741,0.8122979930483839,0.7847959293924565,1.0,0.8322430921345338
B,0.020688612043495425,0.7277287909117028,0.8488830601848398,0.7941528165274001,1.0
B,0.18078536714741072,0.8449479723857821,1.0,0.9785412389593275,0.8740134893193102
B,0.0,1.0,0.7888342026589124,0.7683681002434487,0.9818056345607713
B,0.29518019250714184,1.0,0.9451127296041888,0.9475803473332229,0.9682732447024246
B,0.16071428718294123,0.9224953139175501,0.9083360883161501,0.8949925497680382,0.8396828328906659
B,0.07754599385065808,0.7645634548643692,0.8921328298564201,0.8209127114279267,0.8117128546227383
B,0.11439153209227829,1.0,0.9734653284801851,0.7743599517101458,0.820829749074373
B,0.17526169503905728,0.8214010085169352,0.882029348000238,0.9440041679219642,0.8225324436109092
B,0.1084300404916768,0.7932779604065436,0.851890588483903,0.9255825547314029,0.7725605013174665
B,0.13523797903683193,0.8984289760858655,0.9441991963533718,0.9179131307251729,1.0
B,0.11001796021183259,0.8656475567099797,0.9097838002425828,0.943463842322911,0.9039088056260564
B,0.1032473352963106,0.8438406649754596,0.8469679265959241,0.7877915782560245,1.0
B,0.0004909411686972037,0.8445675841763274,0.8425274187544642,0.9715939501555553,0.8764040257366378
B,0.1998193658138987,0.8461207500604906,0.9223195329779041,0.8331722357392194,1.0
B,0.004992126477638983,0.9247856568181623,0.9507021504745679,0.9331039277961198,0.8851769872897833
B,0.08961434402132591,0.9035049177583288,0.8882398398697209,0.9771103293435928,1.0
B,0.055400657199373315,0.7904157616336738,0.8929374361318997,1.0,0.8357060345624215
B,0.2311293444355254,1.0,0.8557129406633605,0.9455186463348221,1.0
B,0.06966978072100104,0.883713571191811,0.8534655268841085,0.8188194615445706,0.8480577963947195
B,0.0020847786590194872,0.9027266774607381,0.8384021415153087,0.9187028729432598,0.7755283483037099
B,0.12647041857715657,0.966682316928714,0.7405011485942836,0.9299245255878058,0.9982135193978634
B,0.003228718504703562,1.0,0.9335215207492836,0.8435990515393273,0.8955384737873835
B,0.1446661530017378,0.906080431312993,0.9431004793957095,0.8263461125536508,0.9135488659228863
B,0.0,0.891101915092104,0.8276873886828169,0.8411576045928187,0.998887454016835
B,0.18730480964754154,0.9487310496725742,0.8126149788261937,0.8746873240244158,0.9970478159983347
B,0.11133735309119239,1.0,0.9314654271515498,0.9153639293192025,0.8752706828637999
B,0.11068327238258259,0.8878024130895565,0.9566486941350872,0.9765361853435668,0.8371208431593641
B,0.0,0.7531035701517363,0.9406393061530035,0.8117306715060901,0.7277687525638014
B,0.13108628836247713,1.0,0.8995143270768086,0.9670792619561314,0.9065463486838052
B,0.09208882774470858,0.9735261186390215,0.8767780364649079,0.9213913851257522,0.9257358244956811
B,0.04655276370855611,0.9793633879629219,0.8860032194643673,0.8395403872405724,0.9429207874856324
B,0.02812256145671703,0.9022544925895303,0.8992704802684638,0.9868716452665263,0.9379758586303962
B,0.09799784330038849,0.965421303936023,1.0,0.944624824508149,0.9008282095874705
B,0.0,0.8147909069539703,0.8755820236516266,0.8512390238272574,0.8850422957611643
B,0.10453199399176857,0.9423754203485385,0.8943600977552727,0.9389201315060962,0.9051579531848096
B,0.0,0.8248531684944996,0.8884729955422708,0.8032244205727114,0.9479942983996964
B,0.22246006658749579,0.9975009481357854,0.8829245703255834,1.0,0.911893396576169
B,0.07303312231055686,0.8509277869167249,0.8758024250809497,0.8689458545167017,0.913633297790039
B,0.11284591848398917,0.9002436816122732,0.934955053579708,0.9952517019829074,0.9759643308353059
B,0.0,0.6956863092078436,0.974745592899142,0.7906497041267664,0.8820187678485853
B,0.006390957915251239,0.7558415649935984,0.943317018256383,0.9607324128242117,0.8538791679418625
B,0.0,0.8563004441398014,0.9313443204322037,0.7816870744980697,0.9146687935823324
B,0.09877521206616036,0.9463433199680871,0.9095664294731323,0.8221544847294756,0.9957257201331593
B,0.08731763415784241,0.8978156368392055,0.8253385632741443,0.8645374199046791,0.8292157828778479
B,0.08616431520612616,1.0,0.7902479085654915,0.7709150881698608,1.0
B,0.08325410582785071,0.8464741809072067,0.9831923749916861,0.8515507568210509,1.0
B,0.15423406970714154,0.8609670873483438,1.0,0.851542806159733,0.9593676297607445
B,0.12394340643251936,1.0,1.0,0.9025603319252613,0.8397265703723054
B,0.13679777143512933,0.8457827704198315,1.0,0.910922826486619,0.8707742758950313
B,0.11477442446919268,0.7922298968376243,0.8222708769191479,0.996033112635554,0.8474484576822884
B,0.016247121385444832,0.9429322202021829,0.9948563323730397,0.9575162648532054,0.9796838148644653
B,0.039456392914443146,0.7862551466606525,1.0,0.8741856128926292,0.8799333586835962
B,0.20625553134792463,0.9444984007520528,0.9364710217665286,1.0,0.8485185415695886
B,0.17422721024649898,0.9045610499917668,0.9214873823090606,1.0,0.9406268605031699
B,0.14306368632397065,0.9858005869847842,0.8708037816365692,0.8328632266128795,0.8164152644783174
B,0.0,1.0,0.8117433307422653,0.8822997101131382,0.8778549360088864
B,0.12459253582472807,0.9652589770031438,0.9688378790687796,0.853353804914485,0.8866302628970871
B,0.12260639603906398,0.8801047099053163,1.0,0.9392779961310601,0.9587902228839854
B,0.15303050149339303,0.9938779085988261,0.9144817246962966,0.7962534441635323,0.9319750361402114
B,0.04789144849665368,0.8577106654600195,0.9469091215004075,0.9990626457146908,0.901701726138885
B,0.1247066410079171,1.0,0.9192602543590855,1.0,0.9452407716505236
B,0.0,0.9602673296883626,0.9304926707906223,1.0,0.9538545081015967
B,0.0889235212812981,0.8020561410968507,0.883278139417118,0.831958363663256,0.8535581240156223
B,0.14708627235364877,1.0,0.9315737223858385,0.8043293550371853,0.9355682134576113
B,0.1957305189316521,0.8512173676544494,0.8892786266661666,0.9011750555783358,0.8372081349534208
B,0.15186243470750874,0.8903241481113775,0.9335625955125623,0.829000625775832,0.8650033359741272
B,0.1577905086262217,0.8701733478326587,1.0,0.8680291051508319,0.9179747780601509
B,0.1746072665498472,0.7865307413653575,0.759135295041538,0.7779474948343924,1.0
B,0.055851348328604264,1.0,0.8548601921074089,0.9147641042557629,1.0
B,0.26048743105272987,1.0,0.9966692984474514,0.9819250020649171,0.9474021559360947
C,0.662268886093331,0.5559051426937173,0.5345440893262154,0.5997300434071238,0.5863852301980057
C,0.5637417560538179,0.6557109957965372,0.6764244166856408,0.6070725509033478,0.7182024064844209
C,0.5086648708693196,0.5845072432576225,0.5426542143517756,0.4506770706341552,0.593385545132584
C,0.5902601993293373,0.7210759794593704,0.6504649347643822,0.5180650540536635,0.748327405306735
C,0.6976826956420282,0.6465678162774893,0.5818812720920135,0.5232448610621216,0.5702234579143157
C,0.6870998895763348,0.7507669044747687,0.7234594822617751,0.5608920462570981,0.5104306053368791
C,0.6112708997528963,0.45852485075497185,0.6258534171347825,0.5881917930961065,0.5627170798505406
C,0.4724237546186564,0.6410880085255773,0.5573839328270471,0.5064066531431769,0.370219022937468
C,0.597798807595949,0.7417801277335795,0.7329007371638296,0.5634322994730983,0.5518230351710576
C,0.6375019404860018,0.5201291648649367,0.6241433519855573,0.6612864222707752,0.6981546579107446
